experimentType,size,finalStates,instance,bfsResult,bfsTime,randomTime,fallback,finalStatesRandomized
RandomGraph,10,7,58,true,542,417,false,false
RandomGraph,10,8,58,true,667,417,false,false
RandomGraph,10,9,58,true,458,416,false,false
RandomGraph,10,0,59,false,833,46083,true,false
RandomGraph,10,1,59,true,667,1667,false,false
RandomGraph,10,2,59,true,625,1167,false,false
RandomGraph,10,3,59,true,666,1166,false,false
RandomGraph,10,4,59,true,584,1125,false,false
RandomGraph,10,5,59,true,625,500,false,false
RandomGraph,10,6,59,true,541,333,false,false
RandomGraph,10,7,59,true,667,291,false,false
RandomGraph,10,8,59,true,625,292,false,false
RandomGraph,10,9,59,true,541,292,false,false
RandomGraph,10,0,60,false,958,48750,true,false
RandomGraph,10,1,60,true,667,417,false,false
RandomGraph,10,2,60,true,625,416,false,false
RandomGraph,10,3,60,true,625,333,false,false
RandomGraph,10,4,60,true,542,333,false,false
RandomGraph,10,5,60,true,666,333,false,false
RandomGraph,10,6,60,true,541,250,false,false
RandomGraph,10,7,60,true,541,250,false,false
RandomGraph,10,8,60,true,459,375,false,false
RandomGraph,10,9,60,true,458,333,false,false
RandomGraph,10,0,61,false,750,54750,true,false
RandomGraph,10,1,61,true,709,583,false,false
RandomGraph,10,2,61,true,1167,625,false,false
RandomGraph,10,3,61,true,750,500,false,false
RandomGraph,10,4,61,true,708,417,false,false
RandomGraph,10,5,61,true,625,500,false,false
RandomGraph,10,6,61,true,667,417,false,false
RandomGraph,10,7,61,true,500,500,false,false
RandomGraph,10,8,61,true,459,333,false,false
RandomGraph,10,9,61,true,459,333,false,false
RandomGraph,10,0,62,false,834,52209,true,false
RandomGraph,10,1,62,true,750,416,false,false
RandomGraph,10,2,62,true,625,333,false,false
RandomGraph,10,3,62,true,709,292,false,false
RandomGraph,10,4,62,true,1167,459,false,false
RandomGraph,10,5,62,true,708,417,false,false
RandomGraph,10,6,62,true,625,333,false,false
RandomGraph,10,7,62,true,708,416,false,false
RandomGraph,10,8,62,true,2375,1000,false,false
RandomGraph,10,9,62,true,2625,625,false,false
RandomGraph,10,0,63,false,1250,60875,true,false
RandomGraph,10,1,63,true,1917,459,false,false
RandomGraph,10,2,63,true,1541,583,false,false
RandomGraph,10,3,63,true,916,459,false,false
RandomGraph,10,4,63,true,625,333,false,false
RandomGraph,10,5,63,true,1209,625,false,false
RandomGraph,10,6,63,true,792,542,false,false
RandomGraph,10,7,63,true,709,500,false,false
RandomGraph,10,8,63,true,708,542,false,false
RandomGraph,10,9,63,true,666,459,false,false
RandomGraph,10,0,64,false,1042,68792,true,false
RandomGraph,10,1,64,true,958,3209,false,false
RandomGraph,10,2,64,true,1000,625,false,false
RandomGraph,10,3,64,true,625,709,false,false
RandomGraph,10,4,64,true,625,584,false,false
RandomGraph,10,5,64,true,709,541,false,false
RandomGraph,10,6,64,true,709,500,false,false
RandomGraph,10,7,64,true,875,583,false,false
RandomGraph,10,8,64,true,542,458,false,false
RandomGraph,10,9,64,true,666,417,false,false
RandomGraph,10,0,65,false,1166,74541,true,false
RandomGraph,10,1,65,true,1000,1042,false,false
RandomGraph,10,2,65,true,792,958,false,false
RandomGraph,10,3,65,true,666,459,false,false
RandomGraph,10,4,65,true,1416,1000,false,false
RandomGraph,10,5,65,true,875,542,false,false
RandomGraph,10,6,65,true,750,541,false,false
RandomGraph,10,7,65,true,542,542,false,false
RandomGraph,10,8,65,true,750,583,false,false
RandomGraph,10,9,65,true,584,375,false,false
RandomGraph,10,0,66,false,1042,2349958,true,false
RandomGraph,10,1,66,true,1000,1041,false,false
RandomGraph,10,2,66,true,1041,584,false,false
RandomGraph,10,3,66,true,1292,916,false,false
RandomGraph,10,4,66,true,2250,1291,false,false
RandomGraph,10,5,66,true,3041,791,false,false
RandomGraph,10,6,66,true,875,500,false,false
RandomGraph,10,7,66,true,667,375,false,false
RandomGraph,10,8,66,true,500,417,false,false
RandomGraph,10,9,66,true,500,375,false,false
RandomGraph,10,0,67,false,1000,58792,true,false
RandomGraph,10,1,67,true,1167,2125,false,false
RandomGraph,10,2,67,true,708,875,false,false
RandomGraph,10,3,67,true,958,667,false,false
RandomGraph,10,4,67,true,667,3083,false,false
RandomGraph,10,5,67,true,1459,625,false,false
RandomGraph,10,6,67,true,833,625,false,false
RandomGraph,10,7,67,true,667,416,false,false
RandomGraph,10,8,67,true,625,416,false,false
RandomGraph,10,9,67,true,667,416,false,false
RandomGraph,10,0,68,false,1042,67625,true,false
RandomGraph,10,1,68,true,875,2209,false,false
RandomGraph,10,2,68,true,916,625,false,false
RandomGraph,10,3,68,true,583,416,false,false
RandomGraph,10,4,68,true,542,458,false,false
RandomGraph,10,5,68,true,500,291,false,false
RandomGraph,10,6,68,true,708,333,false,false
RandomGraph,10,7,68,true,708,333,false,false
RandomGraph,10,8,68,true,1417,542,false,false
RandomGraph,10,9,68,true,1458,1041,false,false
RandomGraph,10,0,69,false,2500,81084,true,false
RandomGraph,10,1,69,true,958,583,false,false
RandomGraph,10,2,69,true,959,417,false,false
RandomGraph,10,3,69,true,791,459,false,false
RandomGraph,10,4,69,true,625,500,false,false
RandomGraph,10,5,69,true,625,417,false,false
RandomGraph,10,6,69,true,583,417,false,false
RandomGraph,10,7,69,true,625,500,false,false
RandomGraph,10,8,69,true,500,584,false,false
RandomGraph,10,9,69,true,458,542,false,false
RandomGraph,10,0,70,false,958,72333,true,false
RandomGraph,10,1,70,true,958,1041,false,false
RandomGraph,10,2,70,true,833,667,false,false
RandomGraph,10,3,70,true,959,2375,false,false
RandomGraph,10,4,70,true,1125,1125,false,false
RandomGraph,10,5,70,true,708,542,false,false
RandomGraph,10,6,70,true,500,500,false,false
RandomGraph,10,7,70,true,542,417,false,false
RandomGraph,10,8,70,true,458,459,false,false
RandomGraph,10,9,70,true,417,1167,false,false
RandomGraph,10,0,71,false,1167,245167,true,false
RandomGraph,10,1,71,true,1333,1333,false,false
RandomGraph,10,2,71,true,2208,708,false,false
RandomGraph,10,3,71,true,2500,875,false,false
RandomGraph,10,4,71,true,792,1208,false,false
RandomGraph,10,5,71,true,958,666,false,false
RandomGraph,10,6,71,true,1292,792,false,false
RandomGraph,10,7,71,true,1792,3916,false,false
RandomGraph,10,8,71,true,1375,666,false,false
RandomGraph,10,9,71,true,583,458,false,false
RandomGraph,10,0,72,false,2750,56041,true,false
RandomGraph,10,1,72,true,2167,542,false,false
RandomGraph,10,2,72,true,833,334,false,false
RandomGraph,10,3,72,true,542,375,false,false
RandomGraph,10,4,72,true,583,375,false,false
RandomGraph,10,5,72,true,500,333,false,false
RandomGraph,10,6,72,true,583,375,false,false
RandomGraph,10,7,72,true,500,334,false,false
RandomGraph,10,8,72,true,625,333,false,false
RandomGraph,10,9,72,true,500,333,false,false
RandomGraph,10,0,73,false,1000,50000,true,false
RandomGraph,10,1,73,true,1583,917,false,false
RandomGraph,10,2,73,true,708,833,false,false
RandomGraph,10,3,73,true,750,959,false,false
RandomGraph,10,4,73,true,708,500,false,false
RandomGraph,10,5,73,true,708,500,false,false
RandomGraph,10,6,73,true,542,375,false,false
RandomGraph,10,7,73,true,625,417,false,false
RandomGraph,10,8,73,true,500,375,false,false
RandomGraph,10,9,73,true,500,333,false,false
RandomGraph,10,0,74,false,875,43458,true,false
RandomGraph,10,1,74,true,708,1166,false,false
RandomGraph,10,2,74,true,625,1042,false,false
RandomGraph,10,3,74,true,541,750,false,false
RandomGraph,10,4,74,true,542,542,false,false
RandomGraph,10,5,74,true,542,542,false,false
RandomGraph,10,6,74,true,542,542,false,false
RandomGraph,10,7,74,true,458,500,false,false
RandomGraph,10,8,74,true,500,417,false,false
RandomGraph,10,9,74,true,417,333,false,false
RandomGraph,10,0,75,false,875,191291,true,false
RandomGraph,10,1,75,true,1209,1834,false,false
RandomGraph,10,2,75,true,958,625,false,false
RandomGraph,10,3,75,true,583,458,false,false
RandomGraph,10,4,75,true,1916,1000,false,false
RandomGraph,10,5,75,true,1166,667,false,false
RandomGraph,10,6,75,true,1083,708,false,false
RandomGraph,10,7,75,true,3250,750,false,false
RandomGraph,10,8,75,true,625,416,false,false
RandomGraph,10,9,75,true,500,417,false,false
RandomGraph,10,0,76,false,1000,70875,true,false
RandomGraph,10,1,76,true,1041,2667,false,false
RandomGraph,10,2,76,true,1208,1500,false,false
RandomGraph,10,3,76,true,791,458,false,false
RandomGraph,10,4,76,true,583,3750,false,false
RandomGraph,10,5,76,true,1292,417,false,false
RandomGraph,10,6,76,true,958,333,false,false
RandomGraph,10,7,76,true,667,333,false,false
RandomGraph,10,8,76,true,625,334,false,false
RandomGraph,10,9,76,true,500,333,false,false
RandomGraph,10,0,77,false,833,47583,true,false
RandomGraph,10,1,77,true,916,1292,false,false
RandomGraph,10,2,77,true,834,625,false,false
RandomGraph,10,3,77,true,791,459,false,false
RandomGraph,10,4,77,true,583,333,false,false
RandomGraph,10,5,77,true,541,333,false,false
RandomGraph,10,6,77,true,500,333,false,false
RandomGraph,10,7,77,true,458,292,false,false
RandomGraph,10,8,77,true,416,333,false,false
RandomGraph,10,9,77,true,417,334,false,false
RandomGraph,10,0,78,false,750,38833,true,false
RandomGraph,10,1,78,true,666,292,false,false
RandomGraph,10,2,78,true,625,292,false,false
RandomGraph,10,3,78,true,625,292,false,false
RandomGraph,10,4,78,true,584,291,false,false
RandomGraph,10,5,78,true,667,417,false,false
RandomGraph,10,6,78,true,2042,583,false,false
RandomGraph,10,7,78,true,708,458,false,false
RandomGraph,10,8,78,true,583,333,false,false
RandomGraph,10,9,78,true,500,334,false,false
RandomGraph,10,0,79,false,1209,82626,true,false
RandomGraph,10,1,79,true,1167,625,false,false
RandomGraph,10,2,79,true,1000,458,false,false
RandomGraph,10,3,79,true,875,458,false,false
RandomGraph,10,4,79,true,584,459,false,false
RandomGraph,10,5,79,true,666,458,false,false
RandomGraph,10,6,79,true,667,500,false,false
RandomGraph,10,7,79,true,583,416,false,false
RandomGraph,10,8,79,true,500,584,false,false
RandomGraph,10,9,79,true,500,458,false,false
RandomGraph,10,0,80,false,1042,79376,true,false
RandomGraph,10,1,80,true,1208,4375,false,false
RandomGraph,10,2,80,true,2208,875,false,false
RandomGraph,10,3,80,true,875,792,false,false
RandomGraph,10,4,80,true,708,625,false,false
RandomGraph,10,5,80,true,625,542,false,false
RandomGraph,10,6,80,true,667,667,false,false
RandomGraph,10,7,80,true,625,542,false,false
RandomGraph,10,8,80,true,542,542,false,false
RandomGraph,10,9,80,true,500,500,false,false
RandomGraph,10,0,81,false,1000,69791,true,false
RandomGraph,10,1,81,true,1084,3250,false,false
RandomGraph,10,2,81,true,875,709,false,false
RandomGraph,10,3,81,true,709,500,false,false
RandomGraph,10,4,81,true,625,541,false,false
RandomGraph,10,5,81,true,667,416,false,false
RandomGraph,10,6,81,true,667,417,false,false
RandomGraph,10,7,81,true,625,458,false,false
RandomGraph,10,8,81,true,583,375,false,false
RandomGraph,10,9,81,true,541,333,false,false
RandomGraph,10,0,82,false,958,60916,true,false
RandomGraph,10,1,82,true,875,3000,false,false
RandomGraph,10,2,82,true,708,750,false,false
RandomGraph,10,3,82,true,667,667,false,false
RandomGraph,10,4,82,true,584,458,false,false
RandomGraph,10,5,82,true,625,417,false,false
RandomGraph,10,6,82,true,584,333,false,false
RandomGraph,10,7,82,true,625,375,false,false
RandomGraph,10,8,82,true,542,375,false,false
RandomGraph,10,9,82,true,584,375,false,false
RandomGraph,10,0,83,false,1000,85125,true,false
RandomGraph,10,1,83,true,917,1125,false,false
RandomGraph,10,2,83,true,667,750,false,false
RandomGraph,10,3,83,true,625,708,false,false
RandomGraph,10,4,83,true,625,625,false,false
RandomGraph,10,5,83,true,541,375,false,false
RandomGraph,10,6,83,true,541,417,false,false
RandomGraph,10,7,83,true,542,375,false,false
RandomGraph,10,8,83,true,542,333,false,false
RandomGraph,10,9,83,true,500,333,false,false
RandomGraph,10,0,84,false,958,57291,true,false
RandomGraph,10,1,84,true,1041,2209,false,false
RandomGraph,10,2,84,true,542,792,false,false
RandomGraph,10,3,84,true,541,375,false,false
RandomGraph,10,4,84,true,584,417,false,false
RandomGraph,10,5,84,true,625,416,false,false
RandomGraph,10,6,84,true,583,375,false,false
RandomGraph,10,7,84,true,542,333,false,false
RandomGraph,10,8,84,true,542,375,false,false
RandomGraph,10,9,84,true,500,375,false,false
RandomGraph,10,0,85,false,1041,66416,true,false
RandomGraph,10,1,85,true,833,1166,false,false
RandomGraph,10,2,85,true,709,667,false,false
RandomGraph,10,3,85,true,541,333,false,false
RandomGraph,10,4,85,true,4666,1583,false,false
RandomGraph,10,5,85,true,958,541,false,false
RandomGraph,10,6,85,true,541,333,false,false
RandomGraph,10,7,85,true,584,292,false,false
RandomGraph,10,8,85,true,667,541,false,false
RandomGraph,10,9,85,true,3875,1416,false,false
RandomGraph,10,0,86,false,1083,51833,true,false
RandomGraph,10,1,86,true,875,1000,false,false
RandomGraph,10,2,86,true,667,458,false,false
RandomGraph,10,3,86,true,542,459,false,false
RandomGraph,10,4,86,true,584,500,false,false
RandomGraph,10,5,86,true,583,500,false,false
RandomGraph,10,6,86,true,625,458,false,false
RandomGraph,10,7,86,true,667,3458,false,false
RandomGraph,10,8,86,true,1208,666,false,false
RandomGraph,10,9,86,true,708,375,false,false
RandomGraph,10,0,87,false,1542,71417,true,false
RandomGraph,10,1,87,true,1416,4667,false,false
RandomGraph,10,2,87,true,1084,1083,false,false
RandomGraph,10,3,87,true,1250,916,false,false
RandomGraph,10,4,87,true,2125,1000,false,false
RandomGraph,10,5,87,true,1917,542,false,false
RandomGraph,10,6,87,true,1000,416,false,false
RandomGraph,10,7,87,true,1417,667,false,false
RandomGraph,10,8,87,true,1333,750,false,false
RandomGraph,10,9,87,true,667,542,false,false
RandomGraph,10,0,88,false,1125,48875,true,false
RandomGraph,10,1,88,true,1375,833,false,false
RandomGraph,10,2,88,true,1708,833,false,false
RandomGraph,10,3,88,true,667,500,false,false
RandomGraph,10,4,88,true,750,458,false,false
RandomGraph,10,5,88,true,1084,667,false,false
RandomGraph,10,6,88,true,792,500,false,false
RandomGraph,10,7,88,true,709,500,false,false
RandomGraph,10,8,88,true,542,458,false,false
RandomGraph,10,9,88,true,500,458,false,false
RandomGraph,10,0,89,false,959,73251,true,false
RandomGraph,10,1,89,true,1084,9291,false,false
RandomGraph,10,2,89,true,708,1209,false,false
RandomGraph,10,3,89,true,625,792,false,false
RandomGraph,10,4,89,true,625,666,false,false
RandomGraph,10,5,89,true,708,2458,false,false
RandomGraph,10,6,89,true,834,792,false,false
RandomGraph,10,7,89,true,708,625,false,false
RandomGraph,10,8,89,true,625,625,false,false
RandomGraph,10,9,89,true,541,583,false,false
RandomGraph,10,0,90,false,1000,68750,true,false
RandomGraph,10,1,90,true,917,333,false,false
RandomGraph,10,2,90,true,833,375,false,false
RandomGraph,10,3,90,true,667,333,false,false
RandomGraph,10,4,90,true,625,375,false,false
RandomGraph,10,5,90,true,625,375,false,false
RandomGraph,10,6,90,true,583,375,false,false
RandomGraph,10,7,90,true,583,458,false,false
RandomGraph,10,8,90,true,542,375,false,false
RandomGraph,10,9,90,true,500,334,false,false
RandomGraph,10,0,91,false,959,69501,true,false
RandomGraph,10,1,91,true,917,2125,false,false
RandomGraph,10,2,91,true,834,541,false,false
RandomGraph,10,3,91,true,916,500,false,false
RandomGraph,10,4,91,true,833,500,false,false
RandomGraph,10,5,91,true,833,458,false,false
RandomGraph,10,6,91,true,667,375,false,false
RandomGraph,10,7,91,true,708,375,false,false
RandomGraph,10,8,91,true,583,375,false,false
RandomGraph,10,9,91,true,833,375,false,false
RandomGraph,10,0,92,false,1167,141292,true,false
RandomGraph,10,1,92,true,1000,2041,false,false
RandomGraph,10,2,92,true,875,1833,false,false
RandomGraph,10,3,92,true,833,1750,false,false
RandomGraph,10,4,92,true,1000,1125,false,false
RandomGraph,10,5,92,true,667,417,false,false
RandomGraph,10,6,92,true,583,417,false,false
RandomGraph,10,7,92,true,708,375,false,false
RandomGraph,10,8,92,true,709,334,false,false
RandomGraph,10,9,92,true,667,333,false,false
RandomGraph,10,0,93,false,1000,64833,true,false
RandomGraph,10,1,93,true,1166,2375,false,false
RandomGraph,10,2,93,true,1083,1959,false,false
RandomGraph,10,3,93,true,750,1917,false,false
RandomGraph,10,4,93,true,709,2084,false,false
RandomGraph,10,5,93,true,667,541,false,false
RandomGraph,10,6,93,true,584,583,false,false
RandomGraph,10,7,93,true,3791,1250,false,false
RandomGraph,10,8,93,true,1084,500,false,false
RandomGraph,10,9,93,true,5000,3209,false,false
RandomGraph,10,0,94,false,667,44875,true,false
RandomGraph,10,1,94,true,375,417,false,false
RandomGraph,10,2,94,true,292,250,false,false
RandomGraph,10,3,94,true,250,208,false,false
RandomGraph,10,4,94,true,167,125,false,false
RandomGraph,10,5,94,true,208,125,false,false
RandomGraph,10,6,94,true,166,83,false,false
RandomGraph,10,7,94,true,166,83,false,false
RandomGraph,10,8,94,true,83,125,false,false
RandomGraph,10,9,94,true,83,84,false,false
RandomGraph,10,0,95,false,500,46792,true,false
RandomGraph,10,1,95,true,375,1042,false,false
RandomGraph,10,2,95,true,291,1000,false,false
RandomGraph,10,3,95,true,333,375,false,false
RandomGraph,10,4,95,true,333,333,false,false
RandomGraph,10,5,95,true,334,250,false,false
RandomGraph,10,6,95,true,333,250,false,false
RandomGraph,10,7,95,true,167,250,false,false
RandomGraph,10,8,95,true,208,209,false,false
RandomGraph,10,9,95,true,125,125,false,false
RandomGraph,10,0,96,false,500,46333,true,false
RandomGraph,10,1,96,true,958,1084,false,false
RandomGraph,10,2,96,true,15750,541,false,false
RandomGraph,10,3,96,true,708,291,false,false
RandomGraph,10,4,96,true,875,375,false,false
RandomGraph,10,5,96,true,583,208,false,false
RandomGraph,10,6,96,true,417,166,false,false
RandomGraph,10,7,96,true,375,166,false,false
RandomGraph,10,8,96,true,167,125,false,false
RandomGraph,10,9,96,true,125,125,false,false
RandomGraph,10,0,97,false,458,44208,true,false
RandomGraph,10,1,97,true,417,416,false,false
RandomGraph,10,2,97,true,2375,1792,false,false
RandomGraph,10,3,97,true,1334,708,false,false
RandomGraph,10,4,97,true,1875,1250,false,false
RandomGraph,10,5,97,true,750,416,false,false
RandomGraph,10,6,97,true,500,83,false,false
RandomGraph,10,7,97,true,167,125,false,false
RandomGraph,10,8,97,true,166,125,false,false
RandomGraph,10,9,97,true,125,125,false,false
RandomGraph,10,0,98,false,708,46375,true,false
RandomGraph,10,1,98,true,333,875,false,false
RandomGraph,10,2,98,true,333,875,false,false
RandomGraph,10,3,98,true,250,250,false,false
